last_price,bedrooms,kitchen_area,living_area,total_area,balconies,ceiling_height,floors_total,floor,bike_parking,is_studio,is_open_plan,airport_dist,city_center_dist
126000.0,2,8.0,31.0,52.0,0,2.5,12,12,0,0,0,30433,7583
255000.0,3,14.0,44.5,78.1,2,2.83,7,2,0,0,0,15820,8084
73400.0,1,8.1,15.0,31.0,0,2.6,9,3,0,0,0,32043,9121
238780.0,3,12.23,55.22,94.15,1,2.7,10,10,0,0,0,30917,3896
370000.0,4,15.5,80.5,125.6,0,4.0,6,1,0,0,0,24879,6177
85000.0,2,7.0,28.0,48.0,2,2.6,9,4,0,0,0,13873,14211
72000.0,1,10.0,18.0,38.0,2,2.5,24,6,0,0,0,32866,13783
71000.0,1,9.0,16.4,37.9,0,2.85,18,11,0,0,0,17088,15884
171600.0,2,12.4,41.6,68.7,0,2.8,25,20,0,0,0,28841,11062
75400.0,1,12.5,16.5,43.0,1,2.75,25,9,0,0,0,54273,18766
193000.0,2,13.9,40.3,77.4,1,2.71,14,14,0,0,0,30207,11072
171108.0,3,14.0,60.3,97.0,0,2.85,20,2,0,0,0,17950,16952
59999.98,1,7.0,21.0,35.0,0,2.5,12,6,0,0,0,37153,11468
85000.0,1,6.1,21.0,35.3,0,2.5,12,5,0,0,0,43527,13707
133000.0,3,11.5,41.7,70.2,2,2.65,12,9,0,0,0,33673,14772
76600.0,1,8.7,18.5,36.5,2,2.8,20,10,0,0,0,15599,13708
257000.0,3,16.4,65.0,126.0,2,2.79,17,2,0,0,0,41841,11838
180000.0,2,13.0,32.3,69.8,0,2.5,28,12,0,0,0,15916,8180
239940.0,6,18.7,107.0,166.9,0,2.95,5,4,0,0,0,24232,4800
1302763.52,4,22.46,95.41,169.3,2,3.0,8,4,0,0,0,26462,6801
70000.0,1,5.5,15.6,29.5,1,2.5,5,2,0,0,0,12921,7303
70600.0,2,5.0,28.0,42.0,0,2.5,4,3,0,0,0,41011,16879
100000.0,3,8.0,37.0,55.0,2,2.5,12,1,0,0,0,43395,13246
74000.0,1,10.8,15.5,48.0,0,2.65,8,1,0,0,0,17423,16219
79000.0,1,12.0,16.5,43.4,0,2.7,17,17,0,0,0,16087,14883
220000.0,3,10.0,70.0,95.0,0,3.5,2,2,0,0,0,21763,1360
184000.0,3,21.2,75.2,121.4,0,3.4,3,3,0,0,0,24140,2689
310000.0,2,15.0,48.8,76.2,1,3.6,5,3,0,0,0,22970,4235
199000.0,2,16.1,35.6,71.0,0,3.0,8,1,0,0,0,39384,11087
216000.0,4,9.0,72.0,102.0,1,3.0,5,3,0,0,0,30446,10188
119000.0,3,8.6,45.0,72.5,0,2.5,9,6,0,0,0,20832,5768
96000.0,1,9.3,15.7,38.7,1,2.7,17,4,0,0,0,14741,12665
148000.0,2,11.7,40.0,66.0,2,2.75,22,3,0,0,0,36553,14693
84000.0,2,7.8,31.2,55.2,0,2.55,9,1,0,0,0,15689,14680
92000.0,1,6.3,15.8,36.0,0,3.7,4,1,0,0,0,19585,2659
91400.0,1,8.0,20.0,45.0,0,2.52,10,1,0,0,0,33820,12820
259180.0,3,14.8,38.1,73.1,2,2.8,25,20,0,0,0,38850,12548
76000.0,1,8.5,16.0,35.0,2,2.8,23,16,0,0,0,8426,12082
65800.0,1,10.6,15.16,34.8,0,2.65,25,3,0,0,0,17138,15934
86000.0,1,10.8,20.5,34.9,1,2.57,16,3,0,0,0,35353,15359
370000.0,5,19.3,119.9,165.0,0,2.7,7,6,0,0,0,24978,5662
86000.0,2,5.2,24.3,37.65,0,3.5,3,3,0,0,0,22595,3046
100000.0,3,7.1,37.4,58.3,0,2.6,12,1,0,0,0,31169,12467
144000.0,3,8.5,43.7,73.5,0,2.7,18,1,0,0,0,15129,13925
456000.0,3,37.5,42.0,107.5,0,3.0,9,6,0,0,0,26770,5617
186000.0,4,10.4,63.5,86.0,0,3.5,6,5,0,0,0,24772,4338
178000.0,2,11.0,32.9,63.1,0,2.8,23,14,0,0,0,45031,12810
98000.0,2,6.0,30.0,48.0,0,3.0,4,1,0,0,0,19755,2705
246000.0,3,10.0,68.1,88.9,2,3.0,5,2,0,0,0,39813,15097
139800.0,2,10.7,32.6,60.0,2,2.8,25,12,0,0,0,32822,11968
108000.0,1,11.9,16.2,36.9,1,2.61,14,8,0,0,0,13889,12057
63000.0,1,8.0,15.0,31.0,0,2.5,9,7,0,0,0,44728,17232
54400.0,1,7.3,16.0,31.0,0,2.55,5,1,0,0,0,24832,15911
124000.0,2,9.0,28.2,50.3,0,2.55,6,6,0,0,0,11645,9164
78000.0,1,10.0,20.0,39.0,0,2.75,12,7,0,0,0,35490,15791
137280.0,6,13.0,75.0,95.0,0,2.5,15,3,0,0,0,15874,10680
295980.0,3,14.0,66.0,104.0,1,3.1,4,2,0,0,0,39047,13944
67600.0,1,7.0,20.0,35.0,0,2.5,12,2,0,0,0,44176,10813
116000.0,3,6.36,39.78,59.0,0,2.5,10,5,0,0,0,49567,16454
124000.0,2,12.9,35.2,61.9,0,3.32,5,2,0,0,0,24852,7382
720000.0,1,22.0,33.0,80.0,0,3.4,7,6,0,0,0,33024,6116
79000.0,1,7.0,16.0,31.0,0,2.5,5,5,0,0,0,14117,15195
106000.0,3,6.0,52.0,73.0,0,2.6,4,2,0,0,0,17825,16827
69800.0,1,8.0,18.0,38.1,2,2.6,14,3,0,0,0,45565,19136
102000.0,3,6.3,48.5,69.0,0,2.5,9,9,0,0,0,51844,16526
168400.0,2,9.1,28.9,50.0,0,3.2,5,3,0,0,0,22435,3084
172600.0,2,14.8,27.9,64.8,1,2.75,13,7,0,0,0,51443,13370
88000.0,2,7.0,21.3,50.0,2,26.0,9,3,0,0,0,28981,10912
115000.0,1,9.0,19.0,40.0,2,2.75,16,5,0,0,0,29591,6963
100000.0,1,10.0,20.0,42.0,2,2.8,16,15,0,0,0,30593,11990
104000.0,3,6.0,43.3,60.3,0,2.55,9,9,0,0,0,16790,16698
81800.0,2,7.8,29.7,45.8,0,2.7,9,2,0,0,0,15892,14433
110000.0,2,7.0,28.8,50.8,0,2.6,9,3,0,0,0,14212,13009
170000.0,3,8.0,47.0,74.1,0,2.5,12,11,0,0,0,44300,10937
67000.0,2,7.0,28.2,46.0,0,2.56,5,1,0,0,0,25517,14230
149000.0,3,9.3,41.7,65.9,0,3.1,4,4,0,0,0,32198,4688
106000.0,2,8.5,27.5,51.0,1,2.55,16,16,0,0,0,21172,22883
251222.4,3,10.9,52.0,93.6,2,3.0,16,5,0,0,0,37407,8434
94000.0,3,9.0,43.0,63.0,0,2.5,9,1,0,0,0,42926,15429
89000.0,1,16.0,18.0,39.0,1,2.75,22,15,0,0,0,33367,14445
130000.0,2,10.7,32.8,58.1,0,2.7,10,3,0,0,0,15923,14719
96000.0,2,6.1,27.1,42.4,1,2.53,5,2,0,0,0,11901,10371
70000.0,1,8.0,16.0,31.0,0,2.5,9,2,0,0,0,42891,15395
99000.0,2,6.3,26.7,45.8,2,2.55,9,9,0,0,0,14107,15101
290000.0,4,36.0,81.0,175.0,3,2.7,16,7,0,0,0,36897,10647
120000.0,1,19.0,13.0,52.0,2,2.6,23,7,0,0,0,18695,16268
95000.0,1,10.0,18.0,42.2,0,2.75,25,1,0,0,0,48604,15973
74600.0,1,7.3,21.4,36.2,0,2.6,12,12,0,0,0,43692,10473
219000.0,3,34.7,61.6,101.3,0,3.15,5,5,0,0,0,16431,6511
736000.0,3,43.4,53.9,152.2,1,3.3,5,5,0,0,0,36779,14931
96000.0,1,9.3,15.1,35.7,0,2.7,19,8,0,0,0,16501,10163
73980.0,2,6.0,23.9,45.0,2,2.55,9,3,0,0,0,14852,16447
98000.0,3,6.7,35.0,53.5,2,2.5,9,1,0,0,0,26662,12711
94000.0,2,8.0,30.0,51.0,0,2.6,5,1,0,0,0,14072,28644
570000.0,16,13.0,180.0,270.0,1,3.0,4,4,0,0,0,23575,4142
177800.0,2,13.0,31.5,65.2,1,2.7,25,3,0,0,0,17467,12318
216000.0,3,9.0,47.0,74.2,0,3.0,5,4,0,0,0,28104,7043
95374.28,2,14.6,31.2,67.8,0,2.7,23,11,0,0,0,21793,17121
86000.0,2,6.0,30.0,46.0,2,2.65,5,3,0,0,0,19026,13092
113000.0,3,8.1,42.1,63.0,0,2.55,9,3,0,0,0,23139,12761
159000.0,1,10.0,20.0,54.5,2,2.8,13,7,0,0,0,29609,5032
77000.0,3,4.5,40.7,58.0,0,2.55,5,1,0,0,0,41313,15437
139800.0,3,8.5,51.1,75.0,0,3.0,5,2,0,0,0,26737,8593
117000.0,3,7.6,38.4,62.2,0,2.5,12,2,0,0,0,49589,16502
104000.0,3,7.0,37.2,57.0,2,2.5,9,8,0,0,0,31851,12443
54800.0,1,4.0,16.0,20.3,0,3.0,6,1,0,0,0,26191,4893
118000.0,1,14.6,16.5,43.5,0,2.8,24,18,0,0,0,44259,12886
98000.0,1,12.9,20.9,41.2,1,2.8,13,10,0,0,0,35181,11592
113080.0,2,7.0,38.0,56.0,0,2.5,9,7,0,0,0,31760,8838
116000.0,1,11.0,17.0,45.0,1,2.8,24,3,0,0,0,35312,14768
78400.0,1,9.9,16.7,39.6,1,2.65,18,14,0,0,0,22943,11827
330000.0,4,14.5,68.0,125.3,0,3.0,5,4,0,0,0,25309,4056
274000.0,4,7.0,65.0,91.0,0,3.6,4,2,0,0,0,22777,1328
129800.0,2,8.0,33.0,50.0,0,3.0,6,5,0,0,0,26090,4805
119800.0,2,14.0,32.0,62.0,0,2.7,13,9,0,0,0,16248,13838
60800.0,1,6.0,15.5,30.0,0,2.55,5,1,0,0,0,46811,16755
60000.0,1,8.6,19.2,37.0,0,2.7,17,5,0,0,0,29808,8655
110000.0,3,8.3,42.8,67.6,0,3.0,6,6,0,0,0,21051,11574
157500.0,3,7.4,41.5,68.9,2,2.5,12,7,0,0,0,35620,9913
900000.0,3,50.0,38.0,161.0,0,3.2,8,4,0,0,0,32537,6589
99000.0,1,10.4,19.1,39.4,0,2.8,24,3,0,0,0,10949,12890
82000.0,1,8.34,17.4,40.0,0,1.75,37,5,0,0,0,18732,20444
87000.0,1,16.0,10.0,33.0,1,2.75,21,2,0,0,0,35935,9508
82000.0,1,8.0,16.0,32.0,1,2.7,27,22,1,0,0,20998,22710
100000.0,1,10.0,16.0,36.0,2,2.75,26,12,0,0,0,49058,14883
118000.0,4,11.5,54.4,87.0,0,2.6,10,1,0,0,0,32831,13995
119000.0,2,10.0,28.0,51.0,0,2.9,5,5,0,0,0,17098,6837
118000.0,3,8.0,47.4,70.0,0,2.51,5,1,0,0,0,19859,4132
196000.0,2,13.0,42.0,79.0,2,2.85,14,5,0,0,0,11752,9659
76000.0,2,8.0,32.0,48.0,0,2.5,9,6,0,0,0,21534,14752
128000.0,1,10.0,18.0,40.0,0,2.85,6,4,0,0,0,19417,3826
140000.0,2,14.0,34.6,69.0,0,2.64,17,1,0,0,0,32796,11871
136000.0,2,6.0,29.0,49.0,2,2.5,20,13,0,0,0,20888,12583
138000.0,3,8.5,37.1,57.4,2,2.75,9,5,0,0,0,15963,14504
360000.0,3,16.0,49.0,100.0,1,3.0,15,12,0,0,0,27179,5881
92000.0,2,7.0,31.7,50.8,1,2.65,16,10,0,0,0,16403,11646
62000.0,1,7.8,13.6,30.1,0,2.55,14,4,0,0,0,14768,13564
182000.0,2,12.0,30.4,63.9,1,2.75,23,9,0,0,0,35847,15853
80000.0,3,5.5,43.7,58.0,0,2.5,5,2,0,0,0,22175,16294
138000.0,2,16.4,41.0,81.2,5,2.75,22,5,0,0,0,36410,14528
189800.0,3,11.0,46.0,80.0,1,2.55,10,7,0,0,0,35958,9860
980000.0,3,9.7,73.9,125.0,1,2.91,6,6,0,0,0,33173,6030
179000.0,2,24.4,22.3,67.1,2,2.5,6,4,0,0,0,20252,1178
278000.0,1,9.0,35.0,50.0,0,4.0,3,2,1,0,0,24418,1740
96000.0,3,6.3,44.2,60.3,0,2.5,5,5,0,0,0,32327,8360
130000.0,4,15.0,63.0,95.0,0,2.7,12,1,0,0,0,19886,21598
230000.0,2,14.0,43.3,73.1,0,2.7,16,16,0,0,0,50963,14975
1118000.0,5,32.0,167.0,222.0,0,3.76,5,1,0,0,0,24636,5204
180320.0,3,10.72,45.18,78.4,0,2.6,25,2,0,0,0,43396,12153
160000.0,2,13.9,36.2,67.1,0,2.7,15,2,0,0,0,12378,14969
106000.0,3,7.0,42.0,55.0,1,2.5,9,4,0,0,0,43904,16407
79000.0,1,8.0,19.0,35.5,0,2.5,15,4,0,0,0,32691,11035
134000.0,3,7.5,42.0,60.5,2,2.55,9,1,0,0,0,13282,14747
918000.0,2,19.4,83.5,143.0,1,3.3,8,6,0,0,0,33255,5975
210000.0,2,14.9,32.199996999999996,73.5,2,2.75,25,13,0,0,0,13292,14847
419000.0,4,53.0,70.0,152.0,0,3.3,4,4,0,0,0,24777,4344
124000.0,3,8.0,42.0,63.0,2,2.6,12,7,0,0,0,13929,17141
206700.0,3,12.0,50.4,87.9,4,2.6,16,15,0,0,0,36388,13302
85000.0,2,7.5,30.0,44.5,0,2.5,5,3,0,0,0,42437,14941
706000.0,8,26.0,162.0,235.0,0,4.0,4,3,0,0,0,19728,1799
102000.0,2,9.0,27.0,50.13,1,2.6,9,5,0,0,0,12975,15566
169980.0,3,17.0,49.0,91.0,0,3.0,4,3,0,0,0,27637,6135
130000.0,1,12.0,25.0,55.0,0,2.77,16,12,0,0,0,33827,12489
219980.0,4,9.5,77.8,112.0,1,2.9,5,3,0,0,0,21569,3664
90000.0,1,12.0,18.0,46.0,2,2.8,22,18,0,0,0,35257,14772
106000.0,2,10.5,33.4,56.5,1,2.7,12,12,0,0,0,50463,15791
274000.0,3,9.6,71.0,106.5,0,2.63,5,5,0,0,0,53724,16995
217000.0,2,13.0,32.0,64.0,0,2.5,19,12,0,0,0,44151,13731
6600000.0,3,40.0,95.0,190.0,0,3.5,7,5,0,0,0,23011,1197
196000.0,3,9.5,53.5,79.4,1,3.0,7,7,0,0,0,10963,10595
114000.0,3,5.8,39.9,58.0,1,2.6,5,4,0,0,0,40090,11784
112000.0,1,15.5,24.1,49.9,0,3.21,5,4,0,0,0,24431,4999
220000.0,4,16.6,73.5,120.0,0,3.28,6,4,0,0,0,24084,4651
85600.0,1,7.89,28.85,32.51,2,2.8,11,8,0,0,0,14482,15254
198000.0,1,12.0,17.7,45.1,1,2.65,12,3,0,0,0,27179,5881
75000.0,3,5.5,43.8,58.1,0,2.5,5,5,0,0,0,16691,16603
148000.0,3,13.8,51.0,86.4,0,2.65,17,2,0,0,0,34631,14499
158000.0,3,10.0,48.0,76.0,1,2.75,25,4,0,0,0,28959,10890
99000.0,1,11.5,19.8,51.3,2,2.72,16,12,0,0,0,16065,11308
102000.0,2,8.3,26.2,52.0,0,2.6,10,6,0,0,0,13590,13902
119800.0,3,12.5,42.1,70.0,0,2.7,9,1,0,0,0,51048,16376
425600.0,1,11.6,37.5,76.0,0,3.0,11,8,0,0,0,28282,6941
164000.0,1,21.0,16.5,50.0,0,2.75,23,10,0,0,0,35555,15561
219800.0,3,10.6,55.7,100.2,5,2.8,25,20,0,0,0,33272,12990
97400.0,2,8.5,28.8,58.0,0,3.0,5,5,0,0,0,7973,18149
90000.0,1,11.5,20.0,40.5,2,2.7,10,2,0,0,0,32690,12283
99980.0,2,9.2,28.1,46.8,0,2.5,9,4,0,0,0,13636,12815
176000.0,2,8.85,42.48,64.87,0,3.2,5,5,0,0,0,26926,7363
220000.0,3,11.3,40.4,75.7,1,2.7,25,12,0,0,0,11405,13222
68000.0,1,7.0,18.0,35.5,2,2.55,9,2,0,0,0,13502,16094
123000.0,2,9.6,29.4,55.4,4,2.8,20,16,0,0,0,16285,13873
69000.0,1,6.7,15.2,30.0,0,2.6,9,4,0,0,0,49666,16010
420000.0,2,10.0,40.0,73.5,0,2.7,23,9,0,0,0,26402,5249
104000.0,2,6.0,30.0,50.0,1,2.65,9,4,0,0,0,37668,11409
119600.0,2,11.0,33.1,60.0,0,2.8,17,1,0,0,0,15834,15443
63000.0,1,5.5,17.0,30.8,0,2.5,5,1,0,0,0,20914,15720
240000.0,3,18.0,57.0,111.0,2,3.0,25,23,0,0,0,19424,4489
63000.0,1,8.1,15.5,31.2,0,2.5,9,2,0,0,0,46127,15233
105000.0,3,6.0,19.0,57.0,0,2.55,9,3,0,0,0,50444,15736
146000.0,3,8.7,50.0,72.0,0,2.95,5,3,0,0,0,15972,8968
209000.0,2,16.4,34.4,77.2,1,2.8,23,19,0,0,0,51333,13056
68000.0,1,6.2,17.5,32.4,2,2.5,16,10,0,0,0,49169,16096
78000.0,1,6.0,20.5,33.5,0,2.6,9,5,0,0,0,29278,6061
84000.0,2,5.64,28.07,42.32,0,2.7,9,5,0,0,0,13626,11214
187600.0,5,19.5,82.0,127.4,1,3.55,6,4,0,0,0,31372,3541
600000.0,6,22.0,114.0,168.0,1,2.72,8,7,0,0,0,20086,3816
136000.0,3,6.0,40.8,55.3,0,2.5,5,5,0,0,0,32018,4850
260000.0,3,10.0,57.0,86.0,0,2.8,5,3,0,0,0,18576,4041
74000.0,1,5.5,18.0,31.0,0,2.5,5,4,0,0,0,30497,6582
62000.0,2,6.8,26.0,41.3,0,2.5,5,5,0,0,0,40450,11382
57800.0,1,5.6,17.3,31.3,0,2.5,5,2,0,0,0,39840,11131
130000.0,2,9.8,38.7,68.4,0,3.54,4,4,0,0,0,26181,4883
73000.0,1,5.0,20.0,32.0,0,2.75,5,5,0,0,0,30677,5557
265980.0,2,16.2,33.6,73.3,0,2.75,25,13,0,0,0,51333,13056
88000.0,1,8.0,19.4,37.6,0,2.81,19,2,0,0,0,16257,15144
160000.0,3,10.6,42.2,65.9,0,2.65,12,4,0,0,0,36724,12246
149800.0,3,11.0,48.0,83.0,0,2.55,10,8,0,0,0,23744,18283
56400.0,1,5.7,17.8,31.0,0,2.5,12,10,0,0,0,13725,14804
115800.0,1,11.1,16.9,42.1,2,2.85,22,19,0,0,0,51707,15728
86000.0,1,8.0,22.1,38.7,0,2.5,5,2,0,0,0,11058,10017
291720.0,3,13.0,45.0,99.0,0,2.75,8,3,0,0,0,35585,10207
99000.0,1,12.7,19.4,42.8,0,3.08,18,13,0,0,0,17787,16825
102000.0,1,9.8,19.4,41.5,1,2.8,10,7,0,0,0,10643,12260
89800.0,1,9.2,16.0,43.3,2,3.0,16,11,0,0,0,15674,15582
55000.0,1,7.0,15.66,31.09,0,2.6,9,7,0,0,0,22903,12525
68400.0,1,7.6,17.4,32.9,0,2.5,9,3,0,0,0,19832,5862
140000.0,4,12.0,59.0,86.0,0,3.13,5,5,0,0,0,20031,2293
100000.0,1,7.9,18.7,38.4,1,2.6,12,5,0,0,0,35294,10352
130500.0,3,13.1,48.1,76.0,1,2.95,5,3,0,0,0,14737,8026
146000.0,4,10.1,54.8,77.6,0,2.6,9,4,0,0,0,23972,11542
108000.0,1,9.5,18.5,36.6,0,2.8,17,3,0,0,0,44289,13868
679800.0,5,21.0,102.3,165.8,0,3.58,6,4,0,0,0,10797,9403
96000.0,2,8.1,26.9,43.5,0,2.5,9,1,0,0,0,40173,11876
90000.0,1,12.0,15.2,48.0,0,3.1,5,5,0,0,0,19508,3585
90000.0,2,7.17,29.9,45.8,0,2.5,5,4,0,0,0,23990,11560
98000.0,1,8.6,17.0,33.2,1,2.7,7,6,0,0,0,27516,9404
76000.0,1,8.0,19.0,39.0,0,3.2,5,4,0,0,0,13753,8521
880000.0,5,29.9,123.1,184.7,0,3.55,3,2,0,0,0,22417,1848
56000.0,1,5.7,16.9,30.5,1,2.5,3,3,0,0,0,18433,17435
370000.0,5,12.9,85.1,153.3,0,3.3,5,4,0,0,0,24015,3847
172000.0,2,11.0,41.0,73.0,2,2.75,16,2,0,0,0,36353,11936
158000.0,3,14.5,48.0,91.0,1,2.77,22,21,0,0,0,30635,11299
156000.0,2,12.6,41.1,81.4,0,2.7,5,5,0,0,0,22393,1381
98000.0,3,7.0,37.5,56.0,0,2.55,5,4,0,0,0,35522,7897
228000.0,3,15.0,51.5,90.0,0,2.8,14,11,0,0,0,15877,14673
110000.0,2,6.0,30.0,45.0,0,2.5,9,2,0,0,0,19346,10878
148000.0,3,12.8,50.0,87.0,1,2.6,16,1,0,0,0,36791,10450
175600.0,5,10.0,67.0,104.0,0,3.4,4,2,0,0,0,25300,5718
118000.0,2,7.2,28.4,58.3,2,2.5,13,3,0,0,0,48185,16165
106000.0,3,6.3,39.1,57.5,0,2.5,9,3,0,0,0,50421,14775
92000.0,1,9.2,14.3,34.5,2,2.76,19,19,0,0,0,37948,14769
599980.0,3,19.8,71.7,133.5,2,3.0,15,12,0,0,0,31656,8733
340000.0,2,15.39,56.3,118.0,4,2.6,12,3,0,0,0,27179,5881
93000.0,2,6.2,26.6,45.6,2,2.5,9,2,0,0,0,45042,18613
133800.0,3,7.1,47.0,61.0,1,2.5,9,2,0,0,0,29810,5956
96000.0,1,8.5,15.2,37.0,2,2.65,21,4,0,0,0,51320,15558
68000.0,1,9.0,18.0,38.0,2,2.6,6,1,0,0,0,33748,12317
70000.0,2,9.0,42.0,51.0,1,2.6,9,3,0,0,0,26227,13066
800000.0,10,30.0,189.4,290.0,1,3.5,6,6,0,0,0,26229,4932
580000.0,4,17.8,114.7,162.9,2,3.11,8,7,0,0,0,24484,5052
147500.0,4,11.9,51.0,77.8,0,3.38,4,2,0,0,0,24354,2469
87000.0,1,9.3,16.5,40.0,1,2.65,16,9,0,0,0,34324,14192
920000.0,3,35.0,51.0,129.0,2,3.0,10,8,0,0,0,26933,5780
61500.0,1,6.2,17.7,30.6,0,2.5,9,6,0,0,0,21301,15307
124000.0,2,10.0,30.0,51.8,0,2.65,12,8,0,0,0,33080,11357
114000.0,1,10.6,21.0,48.0,0,2.5,16,4,0,0,0,36520,12041
96000.0,1,8.6,18.5,35.6,0,2.5,17,4,0,0,0,9326,12721
90000.0,2,5.9,27.7,44.1,0,2.5,5,1,0,0,0,44207,10985
84000.0,1,10.4,20.1,38.5,0,2.65,12,11,0,0,0,36576,11928
109800.0,1,10.1,20.3,40.7,1,2.7,17,9,0,0,0,34273,15372
730000.0,5,21.8,82.2,164.2,1,3.35,6,6,0,0,0,20375,2209
448000.0,3,26.1,75.0,113.0,0,3.06,4,1,0,0,0,22254,649
320000.0,3,21.0,55.0,102.0,2,2.76,22,16,0,0,0,34463,11879
70400.0,2,6.3,30.4,48.0,0,2.55,10,9,0,0,0,51844,16526
99800.0,3,6.3,43.6,61.0,0,2.5,9,6,0,0,0,45178,16742
118400.0,2,8.6,31.4,52.2,1,2.55,17,7,0,0,0,22549,13164
117000.0,1,9.0,25.0,51.0,1,3.6,6,6,0,0,0,19576,3653
290000.0,3,12.0,60.0,92.2,5,2.8,12,7,0,0,0,34728,14597
73000.0,1,8.8,17.4,32.0,0,2.5,9,6,0,0,0,48328,16308
65800.0,1,6.0,16.0,30.0,2,2.5,12,6,0,0,0,12740,9572
92000.0,2,6.6,27.3,44.2,0,2.6,9,4,0,0,0,27869,11677
73000.0,1,11.0,16.0,42.4,0,2.7,9,2,0,0,0,49907,15534
110000.0,2,11.0,30.0,55.0,2,2.7,12,10,0,0,0,36625,12180
215355.46,3,13.9,54.09,93.1,0,3.3,16,5,0,0,0,37434,8460
139800.0,2,8.5,34.5,56.0,0,3.0,5,4,0,0,0,13547,9532
108000.0,2,6.3,27.2,44.5,0,2.5,9,6,0,0,0,30108,7480
226000.0,4,7.6,56.0,108.0,0,3.93,5,2,0,0,0,23071,4336
108000.0,1,14.5,18.2,43.7,1,2.76,20,2,0,0,0,33386,14234
66000.0,1,6.0,17.7,32.3,0,2.5,5,1,0,0,0,14507,8277
72000.0,2,6.0,27.4,41.3,0,2.5,5,4,0,0,0,21033,11556
124662.96,1,13.6,18.95,49.2,0,3.1,16,7,0,0,0,37407,8434
94600.0,3,7.0,37.4,58.4,0,2.55,9,8,0,0,0,31657,12662
97000.0,3,7.0,40.0,55.0,0,2.55,5,1,0,0,0,35643,9886
112000.0,2,6.0,40.0,61.0,0,2.8,4,2,0,0,0,36466,9443
132300.0,2,8.4,35.0,56.5,0,3.0,5,5,0,0,0,30896,4396
102000.0,3,8.0,38.2,60.0,0,2.6,9,5,0,0,0,28508,11878
178000.0,3,14.8,65.0,102.3,0,3.4,6,6,0,0,0,23955,5089
214000.0,2,17.0,45.0,83.0,4,3.0,25,11,0,0,0,12838,11477
224000.0,4,10.4,88.2,131.5,0,3.11,5,2,0,0,0,25387,4235
77800.0,1,11.0,19.0,41.0,2,2.6,8,7,0,0,0,21578,14308
110000.0,2,10.3,32.6,55.3,2,2.65,12,10,0,0,0,21426,23138
92000.0,3,6.5,43.5,61.0,1,2.6,9,9,0,0,0,13744,14822
65000.0,1,10.4,18.8,41.9,0,2.6,18,16,0,0,0,37636,14479
89000.0,2,8.0,28.0,42.0,0,2.5,9,2,0,0,0,11669,11597
119800.0,2,10.0,33.0,55.0,1,2.7,12,9,0,0,0,32394,12456
239600.0,2,35.6,33.7,89.7,0,2.65,7,6,0,0,0,28008,6855
124000.0,2,8.5,29.5,54.5,1,2.6,17,11,0,0,0,15398,17004
144000.0,3,6.1,41.3,59.5,1,2.5,9,5,0,0,0,15787,11637
176500.0,4,12.0,61.0,98.0,3,2.6,9,7,0,0,0,21068,15362
179000.0,3,20.0,52.0,112.0,1,2.9,9,4,0,0,0,10997,11082
54000.0,1,3.0,17.4,26.69,1,2.78,19,3,0,0,0,34155,15319
80000.0,2,5.4,25.9,39.0,0,3.1,5,1,0,0,0,22276,853
84000.0,1,8.5,20.2,39.4,0,2.65,14,1,0,0,0,33877,14921
266000.0,6,18.3,103.6,146.1,0,3.09,6,2,0,0,0,22360,3831
85400.0,1,8.0,20.1,39.0,1,2.7,12,11,0,0,0,34398,15442
72000.0,2,6.0,26.7,42.2,1,2.6,5,3,0,0,0,19652,15671
117000.0,3,8.4,43.0,70.0,2,2.55,9,1,0,0,0,12421,11643
273000.0,3,15.4,60.0,105.0,1,2.8,25,5,0,0,0,13594,16186
130000.0,3,6.2,43.5,60.6,0,2.5,9,1,0,0,0,51038,15148
85000.0,1,10.3,15.6,34.2,0,2.75,16,5,0,0,0,12199,12111
170000.0,4,7.5,59.1,90.0,1,2.5,9,4,0,0,0,30003,7037
100000.0,1,10.0,17.0,37.0,2,2.65,12,5,0,0,0,11125,14501
146000.0,2,13.0,38.0,72.0,2,2.75,14,14,0,0,0,10997,11082
69980.0,1,8.0,19.8,36.0,0,2.7,12,6,0,0,0,29906,12738
68000.0,2,5.7,27.5,42.3,0,2.5,5,1,0,0,0,42160,10983
369600.0,4,17.2,79.3,128.2,0,2.8,6,5,0,0,0,17720,16722
210200.0,4,13.0,65.0,95.8,0,2.8,5,4,0,0,0,22068,3334
144000.0,2,9.0,32.5,55.0,2,2.7,18,4,0,0,0,16170,15234
122000.0,2,8.0,28.9,50.7,0,2.7,16,13,0,0,0,31670,12179
182000.0,3,12.9,52.0,93.4,0,2.75,20,14,0,0,0,36410,14528
75400.0,1,8.5,17.2,37.0,0,2.9,6,3,0,0,0,29694,4947
294000.0,6,20.0,126.0,180.0,0,3.0,6,5,0,0,0,23955,5089
142400.0,3,10.8,42.0,69.9,0,2.64,12,9,0,0,0,35232,11860
84000.0,1,11.0,19.0,40.0,2,2.8,19,12,0,0,0,38092,14935
82000.0,3,5.7,48.0,58.0,2,2.52,7,5,0,0,0,35890,9841
130000.0,3,10.3,40.1,67.4,1,2.65,17,6,0,0,0,33745,14844
299960.0,3,17.0,50.0,118.0,2,2.7,23,3,0,0,0,40841,12544
164000.0,2,12.0,32.5,64.0,5,2.75,20,9,0,0,0,7659,13841
102000.0,2,9.2,31.7,54.0,2,2.65,10,3,0,0,0,35408,15710
