children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,354887.971441976,56,Bachelor's Degree,0,unmarried,4,F,retiree,1,22784.685,cars
0,-120.54940978615005,31,bachelor's degree,0,married,0,M,business,0,48080.027,car purchase
0,-74.99524988670981,32,some college,2,unmarried,4,F,employee,0,18574.701,buying property for renting out
3,-815.0543425773477,47,secondary education,1,married,0,F,civil servant,0,7540.3409999999985,buy residential real estate
0,-7046.959946035344,49,secondary education,1,civil partnership,1,F,employee,0,23034.944,transactions with my real estate
0,-212.8556108487998,49,bachelor's degree,0,civil partnership,1,F,civil servant,0,52611.599,having a wedding
2,-982.3196126787993,27,bachelor's degree,0,unmarried,4,F,business,0,13536.098999999998,construction of own property
0,356510.6887031425,67,secondary education,1,married,0,M,retiree,0,30501.436,buy residential real estate
2,-4488.592303807987,35,bachelor's degree,0,married,0,F,business,0,41461.011,housing
1,-3104.6146443798034,39,secondary education,1,married,0,F,business,0,19155.72,buying property for renting out
1,-4216.472967351125,35,secondary education,1,married,0,F,employee,0,31149.019,buying a second-hand car
0,381265.78057508037,70,secondary education,1,married,0,F,retiree,0,9148.751,university education
1,-895.075156681433,22,bachelor's degree,0,civil partnership,1,F,business,0,21672.103,having a wedding
1,-649.1240006041409,38,primary education,3,married,0,M,business,0,34374.223,cars
0,-2571.56927205381,43,bachelor's degree,0,civil partnership,1,M,business,0,34922.182,having a wedding
0,,29,bachelor's degree,0,married,0,M,employee,0,,university education
1,-1074.3265985375074,30,secondary education,1,civil partnership,1,F,employee,0,8670.671,going to university
0,-449.93216333784795,26,Bachelor's Degree,0,married,0,F,business,0,22681.724,construction of own property
2,-401.3674015239119,27,secondary education,1,civil partnership,1,F,employee,1,18017.397,wedding ceremony
0,,49,bachelor's degree,0,married,0,F,civil servant,0,,construction of own property
1,-918.9881465243548,52,bachelor's degree,0,married,0,M,business,0,21288.308,buying property for renting out
1,-5000.071635438266,44,secondary education,1,married,0,F,business,0,27784.937,car purchase
0,-204.74569102449212,59,Secondary Education,1,married,0,F,employee,0,35773.084,buying property for renting out
1,-2209.2526165559616,26,secondary education,1,married,0,M,business,0,14494.369,education
3,-558.6148492513341,27,secondary education,1,married,0,F,civil servant,1,11183.442,buy real estate
0,-1175.219496468468,22,bachelor's degree,0,married,0,F,employee,0,39836.855,housing transactions
0,345729.0401946977,63,secondary education,1,married,0,F,retiree,0,13073.494,purchase of the house
0,-941.8800421584116,25,bachelor's degree,0,unmarried,4,M,employee,0,11771.882,profile education
0,-2709.3687361875877,49,secondary education,1,married,0,M,business,0,33675.3,car
1,-1504.0883798700415,26,secondary education,1,married,0,M,employee,0,16145.674,real estate transactions
0,-2796.0960297667875,58,bachelor's degree,0,married,0,M,business,0,44796.914,buy residential real estate
1,367098.4617304349,60,secondary education,1,civil partnership,1,F,retiree,0,32116.929,wedding ceremony
0,336050.3701115931,60,secondary education,1,divorced,3,F,retiree,0,17749.072,buy commercial real estate
0,-11618.566681617605,56,secondary education,1,married,0,F,business,0,30901.522,to get a supplementary education
1,-3539.678658063227,50,bachelor's degree,0,civil partnership,1,F,employee,1,48442.743,buy commercial real estate
1,-5801.257921720884,47,secondary education,1,married,0,F,employee,0,20151.328,getting higher education
0,392277.58512751095,62,bachelor's degree,0,married,0,M,retiree,0,12118.387,buy commercial real estate
1,-857.4372908447195,31,secondary education,1,married,0,M,business,0,37023.417,getting higher education
0,-94.10233686775595,46,secondary education,1,married,0,M,employee,0,39568.177,getting higher education
0,-3929.5192897857,47,secondary education,1,civil partnership,1,F,civil servant,0,37937.473,purchase of the house for my family
0,-1543.3164566781945,34,secondary education,1,unmarried,4,F,employee,0,44174.46,building a real estate
1,-683.5545620403726,34,bachelor's degree,0,married,0,M,employee,0,27282.307,second-hand car purchase
0,-3317.168729070116,54,SECONDARY EDUCATION,1,married,0,F,civil servant,0,28790.202,transactions with commercial real estate
0,-1414.6300460794434,45,secondary education,1,married,0,M,business,0,28589.141,going to university
1,,40,secondary education,1,married,0,F,business,0,,transactions with my real estate
0,-3015.920700462774,45,bachelor's degree,0,married,0,F,employee,0,52037.583,buying property for renting out
0,-1974.4134586668704,31,bachelor's degree,0,married,0,F,employee,0,20211.822,supplementary education
1,-1606.9755868691063,31,bachelor's degree,0,married,0,M,employee,0,31107.767000000003,purchase of the house
0,,63,bachelor's degree,0,married,0,F,retiree,0,,buying my own car
0,-11535.793753711898,47,secondary education,1,married,0,F,employee,1,22851.014,car
0,-1187.0663356313005,39,bachelor's degree,0,married,0,F,employee,0,55581.105,getting an education
0,,27,bachelor's degree,0,unmarried,4,M,employee,0,,buying a second-hand car
0,,55,SECONDARY EDUCATION,1,married,0,F,employee,0,,to become educated
2,-8592.882394014614,40,bachelor's degree,0,civil partnership,1,M,civil servant,0,33238.147000000004,wedding ceremony
0,340699.48767527344,60,bachelor's degree,0,widow / widower,2,M,retiree,0,18709.883,purchase of the house for my family
2,-2727.1881656706078,35,secondary education,1,married,0,M,employee,0,19899.832,building a real estate
0,-2254.4311298432763,45,bachelor's degree,0,divorced,3,F,civil servant,0,28147.231,buy real estate
0,-10061.740619415676,59,secondary education,1,civil partnership,1,F,employee,0,41096.339,to have a wedding
0,362740.3861871935,58,bachelor's degree,0,married,0,M,retiree,1,17075.806,second-hand car purchase
0,-1120.1316119744458,27,secondary education,1,married,0,M,employee,0,21920.653,purchase of the house
1,340205.4512034245,61,secondary education,1,married,0,F,retiree,0,17219.352,construction of own property
0,-824.6987906342794,49,Secondary Education,1,married,0,F,employee,0,10979.925,housing renovation
0,391962.2326954322,59,secondary education,1,civil partnership,1,M,retiree,0,58355.026,purchase of my own house
0,,62,bachelor's degree,0,married,0,F,retiree,0,,to own a car
0,-1042.1563287168854,45,bachelor's degree,0,married,0,F,employee,0,23166.169,purchase of my own house
2,-1962.6217704973599,37,secondary education,1,married,0,F,employee,0,18783.245,to buy a car
2,-9571.514121508528,45,bachelor's degree,0,married,0,F,employee,0,15814.108,purchase of the house
1,-154.30226912424118,26,Bachelor's Degree,0,married,0,F,civil servant,0,10534.5,to buy a car
0,375128.9979981704,66,secondary education,1,widow / widower,2,F,retiree,0,24922.546,building a property
0,338913.8551861579,68,bachelor's degree,0,married,0,F,retiree,0,24243.39,building a real estate
0,-2271.378913069691,28,secondary education,1,married,0,F,employee,0,15723.719,to own a car
0,395814.8660365871,57,bachelor's degree,0,married,0,M,retiree,0,26643.754,construction of own property
0,-1411.6889584721705,34,bachelor's degree,0,married,0,F,employee,0,15985.67,car
0,-1293.6289294243404,43,secondary education,1,married,0,M,employee,0,65054.156,building a real estate
0,-664.3305600777333,37,secondary education,1,married,0,M,employee,0,68225.083,real estate transactions
0,,49,secondary education,1,married,0,F,employee,0,,buying my own car
0,-3073.4657553778584,42,secondary education,1,civil partnership,1,F,business,0,47065.513,going to university
0,-9602.461603776348,60,bachelor's degree,0,married,0,F,employee,0,22685.968,housing transactions
0,372337.98530362436,48,secondary education,1,married,0,M,retiree,0,19358.944,construction of own property
1,-2560.879963699005,33,bachelor's degree,0,married,0,F,employee,0,23822.231,to become educated
0,-639.1216937030478,41,secondary education,1,married,0,F,employee,0,12669.662,housing transactions
1,-1438.6172394539265,32,secondary education,1,married,0,M,employee,0,29737.821,housing transactions
3,-1518.1348936715194,34,bachelor's degree,0,married,0,F,civil servant,0,36014.017,purchase of a car
0,-1491.6844243888715,50,secondary education,1,widow / widower,2,F,civil servant,0,18753.084,to get a supplementary education
0,,30,bachelor's degree,0,married,0,F,employee,0,,real estate transactions
0,344525.14775197225,66,primary education,3,married,0,M,retiree,0,11899.119,going to university
1,-539.1147351683323,33,secondary education,1,married,0,F,employee,0,11221.229,purchase of the house
2,-6138.955641033004,37,bachelor's degree,0,civil partnership,1,F,business,0,24237.607000000004,transactions with commercial real estate
2,,38,bachelor's degree,0,married,0,F,business,0,,car purchase
0,-1965.1416011718047,38,secondary education,1,married,0,M,employee,1,16620.195,housing transactions
1,-5209.2456907782625,46,secondary education,1,married,0,M,business,0,17852.155,purchase of the house
0,-3949.3881885066553,44,bachelor's degree,0,married,0,F,employee,0,28592.151,profile education
0,-1581.1994518256306,48,bachelor's degree,0,divorced,3,F,employee,0,31890.185,going to university
1,-956.103058,26,some college,2,civil partnership,1,F,business,0,18041.782,having a wedding
1,-6448.334981961401,36,secondary education,1,civil partnership,1,M,business,0,33848.059,having a wedding
0,-2799.2537366378365,34,secondary education,1,married,0,F,business,0,42155.207,transactions with my real estate
0,396960.26317959203,56,Bachelor's Degree,0,married,0,F,retiree,1,35166.584,construction of own property
1,-7616.1582887648765,47,secondary education,1,married,0,F,business,0,15264.643999999998,buy real estate
0,-262.6203229097305,28,secondary education,1,married,0,F,business,0,16068.261,university education
0,352520.3330513489,62,secondary education,1,civil partnership,1,M,retiree,0,26374.024,to have a wedding
0,350935.16465220234,68,secondary education,1,civil partnership,1,M,retiree,0,33388.392,getting an education
0,,51,secondary education,1,divorced,3,F,business,0,,car
1,-8719.808250852559,38,secondary education,1,civil partnership,1,F,employee,0,11679.853,property
1,-258.512983350301,31,Bachelor's Degree,0,married,0,M,employee,0,24309.544,purchase of my own house
1,,42,secondary education,1,married,0,F,employee,1,,to get a supplementary education
1,-5754.168215309279,34,some college,2,married,0,M,business,0,45437.995,housing renovation
0,-1656.9629796280396,32,bachelor's degree,0,unmarried,4,F,employee,0,16142.767,property
0,-4238.065046639645,44,secondary education,1,civil partnership,1,F,employee,0,10654.763,buy real estate
0,-905.0580923538868,64,secondary education,1,divorced,3,F,employee,0,30861.56,getting an education
2,-1075.3597728948353,33,secondary education,1,civil partnership,1,M,employee,0,55715.349,getting an education
1,-933.6337768292174,34,secondary education,1,married,0,F,business,0,16508.122,to own a car
2,-5534.29617595525,39,SECONDARY EDUCATION,1,civil partnership,1,M,employee,0,26014.066000000006,having a wedding
0,-1225.8190982966198,29,secondary education,1,unmarried,4,M,employee,0,41741.17,buying property for renting out
1,-4336.114295109743,61,secondary education,1,divorced,3,F,employee,0,10751.598999999998,to buy a car
0,-5268.728166187976,62,SECONDARY EDUCATION,1,widow / widower,2,F,business,0,19431.718,housing
0,331655.4829665228,59,secondary education,1,married,0,M,retiree,0,12354.153,purchase of the house for my family
0,,38,secondary education,1,married,0,M,civil servant,0,,housing transactions
0,337704.08025732404,61,secondary education,1,widow / widower,2,M,retiree,1,10176.089,getting an education
1,-1087.3531503628708,48,bachelor's degree,0,married,0,F,business,0,28860.407000000007,buying a second-hand car
0,-375.22170507765884,44,secondary education,1,married,0,F,business,0,16802.061,car purchase
3,-306.64661613514164,32,secondary education,1,married,0,F,employee,0,15895.694,purchase of the house
1,-3842.179239376005,43,bachelor's degree,0,married,0,F,employee,0,24770.876,to own a car
0,-373.3654181058994,50,secondary education,1,married,0,F,business,0,21199.726,university education
0,-285.2498406827778,23,bachelor's degree,0,married,0,M,employee,0,21925.651,housing
0,-4459.86702910143,46,secondary education,1,married,0,F,employee,0,35057.737,purchase of a car
4,-2852.607074914625,44,secondary education,1,married,0,M,employee,1,38803.959,to buy a car
0,-1588.5811624210412,43,secondary education,1,married,0,F,business,0,13784.845,housing renovation
0,-4182.389828924884,48,bachelor's degree,0,civil partnership,1,F,employee,0,13556.778,wedding ceremony
0,369376.1319851393,58,bachelor's degree,0,married,0,F,retiree,0,8462.315,car purchase
0,,50,secondary education,1,civil partnership,1,F,employee,0,,to have a wedding
0,-1941.4689143683468,23,secondary education,1,civil partnership,1,F,employee,0,22407.473,building a property
0,-9973.979750576918,49,secondary education,1,civil partnership,1,F,employee,0,27273.381,purchase of my own house
0,-336.738027536057,27,some college,2,married,0,F,business,1,35330.105,building a real estate
0,-863.1436230756059,33,Bachelor's Degree,0,married,0,F,business,0,44568.054,building a real estate
1,-701.7046841315292,48,Secondary Education,1,married,0,M,employee,0,16296.548,construction of own property
3,-805.2394160191933,30,primary education,3,divorced,3,F,employee,0,19546.341,building a property
0,-1606.6864444083205,59,Secondary Education,1,civil partnership,1,F,employee,0,19315.347,having a wedding
2,-4915.4884664020565,34,secondary education,1,civil partnership,1,F,business,0,15985.436000000003,building a property
2,-2953.7500652225604,39,secondary education,1,married,0,F,employee,0,10286.792,housing renovation
2,-3317.762070541382,47,secondary education,1,married,0,M,employee,0,20235.027,housing transactions
1,-2968.8382405422913,38,bachelor's degree,0,married,0,F,employee,0,51215.809,buying property for renting out
0,-1541.7772974634806,64,secondary education,1,married,0,M,employee,0,59375.24400000001,education
1,-730.8011834547618,38,secondary education,1,unmarried,4,F,employee,0,22796.752,purchase of the house
0,-393.1093789527411,58,bachelor's degree,0,unmarried,4,F,employee,0,35510.332,to become educated
-1,-1143.485347361114,46,secondary education,1,widow / widower,2,F,employee,0,44593.283,buy real estate
1,-1035.3788641494755,34,secondary education,1,civil partnership,1,F,employee,0,35524.974,purchase of the house for my family
0,340311.11602718546,64,primary education,3,married,0,M,retiree,0,34022.145,transactions with my real estate
0,-142.2762166594403,29,bachelor's degree,0,unmarried,4,M,business,0,6844.451999999998,purchase of the house
2,-2330.4476560629682,37,secondary education,1,married,0,F,employee,0,21353.436,buy residential real estate
2,,37,secondary education,1,civil partnership,1,F,business,0,,housing renovation
0,395002.7541214685,53,secondary education,1,civil partnership,1,F,retiree,0,7660.710999999998,to have a wedding
0,,53,SECONDARY EDUCATION,1,unmarried,4,F,employee,0,,buying property for renting out
1,399350.1188888853,54,primary education,3,divorced,3,F,retiree,0,17026.058,real estate transactions
1,-1736.7571147016674,37,secondary education,1,married,0,M,employee,0,58104.319,going to university
0,-275.2221642626212,52,bachelor's degree,0,widow / widower,2,F,employee,0,29449.491,to own a car
2,-672.8323360104406,22,secondary education,1,married,0,F,employee,1,14694.633999999998,getting an education
1,-382.8752536387233,47,secondary education,1,married,0,F,employee,0,19755.9,housing renovation
0,-8172.40688208096,44,bachelor's degree,0,married,0,F,employee,1,21688.245,car purchase
2,-3594.9401108474635,26,secondary education,1,divorced,3,F,civil servant,0,13258.718,buy real estate
1,-37.72660206855514,36,secondary education,1,married,0,F,employee,0,10392.73,transactions with my real estate
0,-302.49114005149835,43,bachelor's degree,0,married,0,M,employee,0,28496.243,purchase of the house for my family
0,-1636.4820761791213,37,bachelor's degree,0,married,0,M,business,0,147343.635,purchase of a car
1,-1198.3253508538944,32,secondary education,1,married,0,M,employee,0,24608.58,education
0,-1924.0429040581198,35,bachelor's degree,0,married,0,M,business,0,28500.678,to get a supplementary education
1,-6093.350756463071,55,secondary education,1,civil partnership,1,F,employee,0,13559.067,having a wedding
0,-1446.1149133790161,38,bachelor's degree,0,unmarried,4,F,business,0,40478.17,building a property
0,347531.4920949138,56,secondary education,1,married,0,F,retiree,1,6187.263000000001,to buy a car
1,-546.4464505108577,28,bachelor's degree,0,divorced,3,F,employee,0,16901.176,building a property
1,-1236.4658660679574,32,secondary education,1,civil partnership,1,F,business,0,12478.348999999998,transactions with commercial real estate
0,-146.77868634948476,55,bachelor's degree,0,divorced,3,F,business,0,14838.434,construction of own property
0,397680.06524971104,54,secondary education,1,civil partnership,1,F,retiree,0,10097.172,having a wedding
0,-651.5344376008419,24,secondary education,1,married,0,F,business,0,36268.229,cars
1,-608.8967826867838,40,some college,2,civil partnership,1,F,business,0,38254.261,wedding ceremony
0,-6040.029063948672,38,secondary education,1,civil partnership,1,F,employee,0,24244.425,property
2,-1823.9162970426867,42,secondary education,1,married,0,F,business,0,16767.04,to become educated
0,375886.6621597306,50,secondary education,1,married,0,F,retiree,0,24567.681,purchase of the house for my family
0,-735.4068507263385,42,bachelor's degree,0,civil partnership,1,F,civil servant,0,20968.862,wedding ceremony
2,,43,SECONDARY EDUCATION,1,civil partnership,1,F,employee,0,,wedding ceremony
0,-2412.015123346899,42,SECONDARY EDUCATION,1,married,0,M,employee,0,35433.843,property
0,-6667.385825639845,50,secondary education,1,widow / widower,2,F,employee,0,25850.044,housing renovation
0,-432.70016564469086,39,bachelor's degree,0,civil partnership,1,F,employee,0,25539.733,to have a wedding
0,335077.81416064664,63,secondary education,1,widow / widower,2,F,retiree,0,29287.689,purchase of the house
0,,58,bachelor's degree,0,married,0,F,business,0,,buy residential real estate
1,-779.0551293280507,26,bachelor's degree,0,married,0,M,employee,0,38537.66,buy commercial real estate
0,-708.9929017290865,29,bachelor's degree,0,married,0,F,employee,0,21229.327,buy real estate
2,-2134.389248040505,39,secondary education,1,married,0,M,employee,0,39224.594,purchase of the house
0,-2540.7213747007268,51,secondary education,1,married,0,M,employee,0,25721.814,transactions with my real estate
20,-2047.7547329828092,24,secondary education,1,married,0,F,employee,0,16066.438,buy commercial real estate
1,-1013.4394627973836,47,secondary education,1,civil partnership,1,F,employee,0,13422.415,building a real estate
1,-8480.644012254124,63,secondary education,1,married,0,M,employee,0,13745.128,to own a car
0,,45,Secondary Education,1,divorced,3,F,business,0,,buy commercial real estate
0,368215.7085966086,47,secondary education,1,married,0,F,retiree,1,36577.061,construction of own property
0,-397.40064696384894,49,bachelor's degree,0,married,0,M,employee,0,19552.401,buying property for renting out
0,370904.9858567817,61,secondary education,1,married,0,M,retiree,0,23734.25,buy commercial real estate
0,-1485.1742484151364,40,secondary education,1,married,0,F,employee,0,11772.774,purchase of the house for my family
0,-2392.4838937212576,28,secondary education,1,civil partnership,1,F,employee,0,18339.417,to have a wedding
2,-1349.8634768219922,27,secondary education,1,married,0,F,employee,0,17723.563000000002,cars
0,363791.2291084548,66,secondary education,1,married,0,F,retiree,0,25818.489,to get a supplementary education
0,-1504.9241914357376,71,secondary education,1,married,0,F,employee,0,15730.36,purchase of the house
1,-1707.5979062354604,34,bachelor's degree,0,married,0,F,employee,0,18347.68,buying property for renting out
2,-1521.9328311486902,31,bachelor's degree,0,civil partnership,1,F,employee,0,9401.771,wedding ceremony
0,,34,secondary education,1,married,0,F,employee,0,,to buy a car
1,-1500.4232262372147,45,SECONDARY EDUCATION,1,divorced,3,M,employee,0,25609.428,profile education
0,-398.76420417634836,38,secondary education,1,divorced,3,F,employee,0,29961.023,getting an education
0,328834.27445465827,55,secondary education,1,married,0,F,retiree,0,7968.343000000002,profile education
1,-2211.1746334711133,26,secondary education,1,civil partnership,1,M,civil servant,0,59914.559,to have a wedding
0,,56,secondary education,1,married,0,F,employee,0,,profile education
1,-1884.1109023944625,27,bachelor's degree,0,civil partnership,1,F,employee,0,25029.014,to have a wedding
0,340702.14001086034,58,secondary education,1,unmarried,4,M,retiree,0,25555.263,housing transactions
0,-3330.9892178791065,39,bachelor's degree,0,civil partnership,1,F,employee,0,28713.054,housing renovation
2,,28,secondary education,1,married,0,F,civil servant,0,,housing transactions
1,-1523.8671558296278,29,bachelor's degree,0,married,0,F,business,1,42660.764,purchase of a car
1,337541.9226760886,63,secondary education,1,married,0,F,retiree,0,14407.468,to buy a car
1,-1358.7258165649812,30,bachelor's degree,0,civil partnership,1,F,employee,0,33465.379,property
0,-496.61646211017717,56,secondary education,1,civil partnership,1,M,business,1,34282.086,wedding ceremony
1,-429.8256944129645,44,secondary education,1,married,0,F,employee,0,32772.4,construction of own property
2,-1018.2378191259606,44,secondary education,1,widow / widower,2,F,employee,0,45596.46,second-hand car purchase
1,-5522.55639869334,39,secondary education,1,civil partnership,1,F,employee,0,46399.849,having a wedding
0,-1088.8896806437829,28,secondary education,1,civil partnership,1,F,business,0,54719.254,car
0,-1228.5437103806207,28,secondary education,1,married,0,M,employee,0,31627.46,buying my own car
0,,69,bachelor's degree,0,unmarried,4,F,retiree,0,,transactions with commercial real estate
20,361744.8363602231,64,secondary education,1,widow / widower,2,F,retiree,0,13108.291,housing transactions
0,-1196.0378137048046,30,secondary education,1,unmarried,4,F,employee,0,20173.264,housing
0,-9135.09430890925,48,secondary education,1,civil partnership,1,F,employee,0,24248.342,having a wedding
0,386184.0973684568,51,secondary education,1,married,0,F,retiree,0,55056.737,housing transactions
0,393825.2914776166,62,secondary education,1,married,0,F,retiree,0,14470.195,transactions with commercial real estate
2,-1272.2423036405578,29,bachelor's degree,0,married,0,M,employee,0,22178.666,housing renovation
1,,31,secondary education,1,married,0,F,business,0,,property
0,-2571.62906712357,48,secondary education,1,civil partnership,1,M,civil servant,0,34355.353,buy commercial real estate
0,358183.41038092104,63,secondary education,1,married,0,M,retiree,0,18346.809,to own a car
1,330470.3301066357,58,secondary education,1,divorced,3,F,retiree,0,12359.889,housing renovation
1,-996.7615438477428,29,bachelor's degree,0,married,0,F,employee,0,21371.822,real estate transactions
0,-3240.5997265163733,47,bachelor's degree,0,married,0,M,business,0,46836.77099999999,buy residential real estate
0,-730.8744256829096,71,secondary education,1,divorced,3,F,civil servant,0,14536.131,property
20,355898.0213155836,69,secondary education,1,married,0,M,retiree,0,22172.653,cars
2,-2125.9140496351415,41,bachelor's degree,0,married,0,F,civil servant,1,19897.161,car purchase
1,-1120.9676114376132,30,secondary education,1,married,0,F,business,0,15122.497,cars
1,-2285.0305756933403,33,bachelor's degree,0,married,0,M,employee,0,32800.792,housing
1,-128.14202642285682,28,bachelor's degree,0,married,0,M,employee,0,25390.05,building a real estate
0,386413.3221716656,59,secondary education,1,married,0,M,retiree,0,24155.277,building a property
0,,30,bachelor's degree,0,married,0,M,business,0,,purchase of a car
0,-819.6272191630513,22,bachelor's degree,0,married,0,M,business,0,28952.233,real estate transactions
0,344831.54434063786,59,bachelor's degree,0,married,0,M,retiree,0,24890.219,real estate transactions
0,349302.7975735039,56,secondary education,1,civil partnership,1,F,retiree,0,16535.363,wedding ceremony
1,-843.1822218333389,27,bachelor's degree,0,civil partnership,1,F,employee,0,35802.388,buy commercial real estate
1,-3413.500494713437,42,secondary education,1,married,0,F,business,0,14061.262,going to university
1,-502.2315919803144,26,secondary education,1,civil partnership,1,M,employee,0,36529.699,having a wedding
2,-5474.136157118186,42,bachelor's degree,0,married,0,F,civil servant,0,38485.215,construction of own property
0,,60,secondary education,1,civil partnership,1,F,retiree,0,,housing transactions
1,-4249.475970794927,70,secondary education,1,widow / widower,2,F,employee,0,24625.496,real estate transactions
0,-386.88685985592423,44,secondary education,1,married,0,M,employee,0,29853.436,building a property
0,384568.54592037975,53,bachelor's degree,0,married,0,M,retiree,0,28153.034,education
0,,43,secondary education,1,married,0,M,employee,0,,housing transactions
0,371916.3881230577,66,SECONDARY EDUCATION,1,unmarried,4,F,retiree,0,24324.313,to become educated
0,-2239.5574582515374,39,secondary education,1,unmarried,4,F,employee,0,22062.706,housing
0,,61,secondary education,1,widow / widower,2,F,retiree,0,,building a property
0,346184.39554972533,52,secondary education,1,married,0,F,retiree,0,17565.108,housing renovation
0,,36,secondary education,1,married,0,F,employee,0,,purchase of my own house
0,-552.8601711595046,46,secondary education,1,married,0,M,employee,0,17707.821,transactions with my real estate
0,-2611.5512982325595,48,secondary education,1,married,0,F,employee,0,10947.008999999998,purchase of my own house
0,-747.7872448138222,34,secondary education,1,civil partnership,1,F,business,1,17876.602,university education
0,-4744.877848336556,38,Secondary Education,1,unmarried,4,F,employee,0,21961.758,going to university
1,-4244.203684578461,47,secondary education,1,civil partnership,1,M,business,1,15647.024,purchase of a car
0,-5384.640730978825,42,secondary education,1,married,0,F,business,0,23638.289,purchase of the house
1,-204.6359471455556,31,Secondary Education,1,unmarried,4,F,employee,0,20304.234,purchase of my own house
0,-1737.5839587299772,34,some college,2,unmarried,4,F,business,0,14678.126,transactions with commercial real estate
1,,43,secondary education,1,married,0,M,employee,0,,to become educated
1,,34,bachelor's degree,0,married,0,M,employee,0,,buy residential real estate
0,-716.6853326674219,34,secondary education,1,unmarried,4,M,employee,1,39447.198,construction of own property
0,387941.3417648188,58,bachelor's degree,0,married,0,F,retiree,0,42450.545,real estate transactions
2,390283.8947228135,52,secondary education,1,civil partnership,1,F,retiree,0,22754.634,university education
1,-4978.490292500385,38,bachelor's degree,0,married,0,F,employee,0,20991.854,real estate transactions
0,-4867.450441383825,57,secondary education,1,married,0,F,employee,0,23613.587000000003,buying property for renting out
0,384283.6644921581,63,secondary education,1,married,0,F,retiree,0,11517.774,building a property
0,-929.1016574127992,30,secondary education,1,civil partnership,1,F,employee,0,24666.564,to own a car
0,-4062.141342230561,32,secondary education,1,unmarried,4,M,business,1,26745.86,purchase of a car
1,-814.3326040763131,33,bachelor's degree,0,married,0,F,employee,0,16667.278000000002,car
2,-1791.3744449022029,30,bachelor's degree,0,unmarried,4,F,business,0,29883.233,buying my own car
0,-2310.8606011824218,44,secondary education,1,civil partnership,1,F,employee,0,15623.228,to have a wedding
0,389328.60013045435,55,secondary education,1,widow / widower,2,F,retiree,0,16215.313,building a real estate
0,-3584.507692197968,58,bachelor's degree,0,divorced,3,F,business,0,28096.568,going to university
0,-768.5932396819701,37,primary education,3,unmarried,4,F,employee,0,11670.808,car purchase
0,-1822.652641171595,35,bachelor's degree,0,divorced,3,F,employee,0,40439.177,buy commercial real estate
0,,64,bachelor's degree,0,married,0,F,retiree,0,,second-hand car purchase
0,-1376.5431757236106,56,secondary education,1,married,0,F,business,0,21580.56,buying my own car
0,391928.7506069565,66,secondary education,1,divorced,3,F,retiree,0,11382.837,to own a car
0,-939.5338560304872,51,BACHELOR'S DEGREE,0,divorced,3,F,employee,0,80632.062,supplementary education
2,-1532.335470589206,33,secondary education,1,married,0,M,business,0,23128.461,building a property
0,-1197.3442255166108,31,secondary education,1,unmarried,4,M,employee,0,14977.582,buying property for renting out
0,-7096.785455608367,52,secondary education,1,married,0,F,employee,0,12930.065,housing transactions
1,-1177.598474622741,30,secondary education,1,married,0,M,employee,0,11861.826,car
2,-1861.8786333120715,28,secondary education,1,married,0,F,business,0,39250.059,to own a car
1,-776.4256688885504,39,BACHELOR'S DEGREE,0,civil partnership,1,F,employee,0,20440.811,having a wedding
0,-1451.2049887029486,55,secondary education,1,married,0,M,employee,0,58553.505,housing renovation
0,332421.96051542764,58,secondary education,1,married,0,F,retiree,0,17838.749,housing
0,373418.4954874812,56,secondary education,1,widow / widower,2,F,retiree,0,17480.535,transactions with commercial real estate
2,-1110.0806354689191,35,secondary education,1,married,0,F,business,0,50678.335,buy real estate
1,-915.0071093626673,24,some college,2,unmarried,4,M,business,0,22289.676,purchase of a car
1,-4182.364200032076,34,bachelor's degree,0,civil partnership,1,F,employee,0,34237.195,wedding ceremony
0,329519.27978525753,64,secondary education,1,married,0,F,retiree,0,21700.387,going to university
0,-1194.1202180397056,56,secondary education,1,civil partnership,1,F,business,0,22304.509,building a property
0,-2676.265015314862,64,secondary education,1,unmarried,4,F,employee,0,65455.058,getting higher education
2,-3051.244320861733,36,some college,2,married,0,F,business,0,15850.428999999998,purchase of the house for my family
0,-864.31064282063,50,SECONDARY EDUCATION,1,married,0,M,employee,0,32739.842,real estate transactions
0,-3231.722689902113,42,secondary education,1,married,0,M,business,1,30852.002,real estate transactions
1,-790.5807802180371,38,secondary education,1,married,0,M,business,0,46035.325,to buy a car
0,335392.30231877265,59,bachelor's degree,0,widow / widower,2,F,retiree,0,22195.847,transactions with commercial real estate
0,-592.0756240207047,23,bachelor's degree,0,civil partnership,1,F,employee,0,12646.154,getting higher education
2,-7598.760935650966,47,secondary education,1,married,0,M,employee,0,21121.062,buy commercial real estate
0,-1397.8638904140948,50,secondary education,1,married,0,F,employee,0,16931.514,getting higher education
0,-6489.817913529231,48,secondary education,1,divorced,3,F,employee,0,45117.461,to buy a car
0,355015.6215353919,56,secondary education,1,married,0,F,retiree,0,24254.379,buy residential real estate
1,-251.45814031515218,33,secondary education,1,married,0,M,business,0,37972.111,purchase of the house for my family
2,-564.2377234889152,31,secondary education,1,married,0,F,employee,1,18009.2,property
0,,48,bachelor's degree,0,married,0,F,business,0,,to own a car
0,-1485.878046284654,50,secondary education,1,married,0,F,employee,0,33876.115,property
1,-1307.8783876712926,22,some college,2,married,0,F,employee,0,14601.707,building a real estate
